Rows,Id,Unknown1,ModTypeKey,Level,Stat1 (Stats.dat Row),Stat2 (Stats.dat Row),Stat3 (Stats.dat Row),Stat4 (Stats.dat Row),Domain,Name,GenerationType,CorrectGroup,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,SpawnWeightTagsKeys,SpawnWeightValues,BuffDefinitionsKey,BuffValue,TagsKeys,GrantedEffectsPerLevelKey,Data3,Data4,MonsterMetadata,Unknown2,Unknown3,Unknown4,Stat5Min,Stat5Max,StatsKey5,Keys0,AchievementItemsKey,GenerationWeight_TagsKeys,GenerationWeight_Values,Data5,IsEssenceOnlyModifier,UnknownMapMin,UnknownMapMax,Unknown5,Unknown6
3353,MinionLifeEssence3_,10948,261,26,159,-1,-1,-1,1,,2,MinionLife,11,14,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16128
3354,MinionLifeEssence4,9749,261,42,159,-1,-1,-1,1,,2,MinionLife,15,18,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,37874
3355,MinionLifeEssence5,38382,261,58,159,-1,-1,-1,1,,2,MinionLife,19,22,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35204
3356,MinionLifeEssence6,55590,261,74,159,-1,-1,-1,1,,2,MinionLife,23,26,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35312
3357,MinionLifeEssence7,738,261,82,159,-1,-1,-1,1,,2,MinionLife,27,30,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,1810
3358,MinionDamageImplicitHelmet1,50332,262,78,489,-1,-1,-1,1,,3,MinionDamage,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3359,MinionDamageUniqueAmulet3,43242,262,1,489,-1,-1,-1,1,,3,MinionDamage,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3360,MinionDamageUniqueWand2,46851,262,1,489,-1,-1,-1,1,,3,MinionDamage,10,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3361,MinionDamageUniqueTwoHandSword4,20201,262,1,489,-1,-1,-1,1,,3,MinionDamage,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3362,MinionDamageUniqueBodyInt9,31213,262,1,489,-1,-1,-1,1,,3,MinionDamage,15,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3363,MinionDamageUniqueJewel1,51669,262,1,489,-1,-1,-1,1,,3,MinionDamage,8,12,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3364,MinionDamageUnique__1,12023,262,1,489,-1,-1,-1,1,,3,MinionDamage,8,12,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3365,MinionDamageUnique__2,44398,262,1,489,-1,-1,-1,1,,3,MinionDamage,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3366,MinionDamageUnique__3_,44522,262,1,489,-1,-1,-1,1,,3,MinionDamage,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3367,MinionDamageUnique4,63397,262,1,489,-1,-1,-1,1,,3,MinionDamage,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3368,MinionDamageEssence2,36097,262,10,489,-1,-1,-1,1,,2,MinionDamage,7,10,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16056
3369,MinionDamageEssence3,51925,262,26,489,-1,-1,-1,1,,2,MinionDamage,11,14,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16128
3370,MinionDamageEssence4_,29190,262,42,489,-1,-1,-1,1,,2,MinionDamage,15,18,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,37874
3371,MinionDamageEssence5,23708,262,58,489,-1,-1,-1,1,,2,MinionDamage,19,22,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35204
3372,MinionDamageEssence6,60408,262,74,489,-1,-1,-1,1,,2,MinionDamage,23,26,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35312
3373,MinionDamageEssence7,19777,262,82,489,-1,-1,-1,1,,2,MinionDamage,27,30,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,1810
3374,MinionDamageEssenceTwoHand2,34224,262,10,489,-1,-1,-1,1,,2,MinionDamage,10,15,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16056
3375,MinionDamageEssenceTwoHand3_,56385,262,26,489,-1,-1,-1,1,,2,MinionDamage,16,21,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16128
3376,MinionDamageEssenceTwoHand4,2884,262,42,489,-1,-1,-1,1,,2,MinionDamage,22,27,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,37874
3377,MinionDamageEssenceTwoHand5_,46296,262,58,489,-1,-1,-1,1,,2,MinionDamage,28,33,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35204
3378,MinionDamageEssenceTwoHand6,37362,262,74,489,-1,-1,-1,1,,2,MinionDamage,34,39,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35312
3379,MinionDamageEssenceTwoHand7_,15156,262,82,489,-1,-1,-1,1,,2,MinionDamage,40,45,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,1810
3380,MinionChaosResistanceUnique___1,41208,263,1,2119,-1,-1,-1,1,,3,MinionChaosResistance,17,17,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3381,MinionChaosResistanceUnique__2__,19813,263,1,2119,-1,-1,-1,1,,3,MinionChaosResistance,29,29,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3382,CannotBeStunned,4128,264,1,708,-1,-1,-1,1,,3,CannotBeStunned,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3383,AdditionalCurseOnEnemies_,17811,265,1,727,-1,-1,-1,1,,3,AdditionalCurseOnEnemies,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3384,AdditionalCurseOnEnemiesUnique__1,18076,265,1,727,-1,-1,-1,1,,3,AdditionalCurseOnEnemies,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3385,AdditionalCurseOnEnemiesMapBossGeofri_,41019,265,1,727,-1,-1,-1,3,,3,AdditionalCurseOnEnemies,3,3,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3386,TwoAdditionalCursesOnEnemies,46932,265,1,727,-1,-1,-1,1,,3,AdditionalCurseOnEnemies,2,2,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3387,ConvertPhysicalToFireUniqueQuiver1_,19623,266,1,483,-1,-1,-1,1,,3,ConvertPhysicalToFire,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3388,ConvertPhysicalToFireUniqueShieldStr3,52498,266,1,483,-1,-1,-1,1,,3,ConvertPhysicalToFire,25,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3389,ConvertPhysicalToFireUniqueOneHandSword4,47847,266,1,483,-1,-1,-1,1,,3,ConvertPhysicalToFire,100,100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3390,ConvertPhysicalToFireUnique__1,55155,266,1,483,-1,-1,-1,1,,3,ConvertPhysicalToFire,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3391,BeltIncreasedFlaskChargesGained1,50629,282,2,461,-1,-1,-1,1,of Refilling,2,BeltFlaskCharges,10,20,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1616
3392,BeltIncreasedFlaskChargesGained2,63129,282,85,461,-1,-1,-1,1,of Overflowing,2,BeltFlaskCharges,21,30,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1716
3393,BeltReducedFlaskChargesGainedUnique__1,55325,282,1,461,-1,-1,-1,1,,3,BeltFlaskCharges,-30,-30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3394,BeltReducedFlaskChargesUsed1,60983,283,3,746,-1,-1,-1,1,of Sipping,2,BeltFlaskCharges,-20,-10,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1716
3395,BeltIncreasedFlaskDuration1,60812,284,7,747,-1,-1,-1,1,of Savouring,2,BeltFlaskDuration,10,20,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1716
3396,BeltIncreasedFlaskDurationUnique__2,40807,284,1,747,-1,-1,-1,1,,3,BeltFlaskDuration,60,60,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3397,BeltReducedFlaskDurationUniqueDescentBelt1,55006,284,1,747,-1,-1,-1,1,,3,BeltFlaskDuration,-30,-30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3398,BeltIncreasedFlaskDurationUnique__1,62888,284,14,747,-1,-1,-1,1,,3,BeltFlaskDuration,60,60,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3399,IncreasedFlaskDurationUnique__1,54740,284,1,747,-1,-1,-1,1,,3,BeltFlaskDuration,-30,-20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3400,BeltFlaskLifeRecoveryRate1,26196,285,5,748,-1,-1,-1,1,Recovering,1,BeltFlaskRecoveryRate,10,20,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1716
3401,BeltFlaskLifeRecoveryRateEssence1,17822,285,1,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,8,11,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,15984
3402,BeltFlaskLifeRecoveryRateEssence2,12184,285,10,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,12,15,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16056
3403,BeltFlaskLifeRecoveryRateEssence3,55970,285,26,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,16,19,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,16128
3404,BeltFlaskLifeRecoveryRateEssence4,35424,285,42,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,20,23,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,37874
3405,BeltFlaskLifeRecoveryRateEssence5,13363,285,58,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,24,27,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35204
3406,BeltFlaskLifeRecoveryRateEssence6,58338,285,74,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,28,31,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35312
3407,BeltFlaskLifeRecoveryRateEssence7,34809,285,82,748,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,32,35,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,1810
3408,BeltFlaskLifeRecoveryUniqueDescentBelt1,43247,286,1,400,-1,-1,-1,1,,3,BeltFlaskRecovery,30,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3409,FlaskLifeRecoveryRateUniqueJewel46,55674,286,1,400,-1,-1,-1,1,,3,BeltFlaskRecovery,8,8,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3410,FlaskLifeRecoveryUniqueAmulet25,19986,286,1,400,-1,-1,-1,1,,3,BeltFlaskRecovery,100,100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3411,BeltFlaskManaRecoveryRate1_,43842,287,5,749,-1,-1,-1,1,Inspiring,1,BeltFlaskRecoveryRate,10,20,0,0,0,0,0,0,"[26, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,1716
3412,BeltFlaskManaRecoveryRateEssence1,15716,287,58,749,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,11,15,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35204
3413,BeltFlaskManaRecoveryRateEssence2,10648,287,74,749,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,16,20,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,35312
3414,BeltFlaskManaRecoveryRateEssence3,29103,287,82,749,-1,-1,-1,1,Essences,1,BeltFlaskRecoveryRate,21,25,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1,1810
3415,BeltFlaskManaRecoveryUniqueDescentBelt1,357,288,1,401,-1,-1,-1,1,,3,BeltFlaskRecovery,30,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3416,BeltFlaskManaRecoveryUnique__1,30490,288,1,401,-1,-1,-1,1,,3,BeltFlaskRecovery,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3417,FlaskManaRecoveryUniqueBodyDex7,61153,288,1,401,-1,-1,-1,1,,3,BeltFlaskRecovery,20,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3418,FlaskManaRecoveryUniqueShieldInt3,26298,288,1,401,-1,-1,-1,1,,3,BeltFlaskRecovery,15,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3419,BeltFlaskLifeRecoveryRateUniqueBelt4,17092,285,1,748,-1,-1,-1,1,,3,BeltFlaskRecoveryRate,25,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3420,FlaskLifeRecoveryRateUniqueBodyStrDex1,64467,285,1,748,-1,-1,-1,1,,3,BeltFlaskRecoveryRate,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3421,FlaskLifeRecoveryRateUniqueSceptre5,31564,285,1,748,-1,-1,-1,1,,3,BeltFlaskRecoveryRate,-10,-10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3422,FlaskManaRecoveryRateUniqueBodyStrDex1,28278,287,1,749,-1,-1,-1,1,,3,BeltFlaskRecoveryRate,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3423,FlaskManaRecoveryRateUniqueSceptre5,4999,287,1,749,-1,-1,-1,1,,3,BeltFlaskRecoveryRate,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3424,BeltIncreasedFlaskChargesGainedUniqueBelt2,57155,282,1,461,-1,-1,-1,1,,3,BeltFlaskCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3425,BeltIncreasedFlaskDurationUniqueBelt3,32639,284,1,747,-1,-1,-1,1,,3,BeltFlaskDuration,20,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3426,MonsterHexproof1,63993,290,23,4699,-1,-1,-1,3,Hexproof,1,MonsterImmuneToCurses,1,1,0,0,0,0,0,0,[0],[1000],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3427,MonsterAuraCannotDie1,58374,291,12,399,-1,-1,-1,3,AURA_CannotDie,1,MonsterAura,1,1,0,0,0,0,0,0,"[243, 165, 204, 35, 0]","[0, 0, 0, 0, 125]",121,50,[],-1,[2],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3428,StrIntMissionAuraCannotDie1,37352,291,1,399,-1,-1,-1,3,,3,MonsterAura,0,0,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3429,MonsterAuraSlow1,23641,292,4,178,-1,-1,-1,3,AURA_Slow,1,MonsterAura,-25,-25,0,0,0,0,0,0,"[35, 0]","[0, 500]",122,40,[],-1,[3],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3430,StrIntMissionAuraSlow1,56031,292,1,178,-1,-1,-1,3,,3,MonsterAura,-25,-25,0,0,0,0,0,0,[],[],122,30,[],-1,[3],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3431,MonsterAuraSlowUniqueMap1,43569,292,1,178,-1,-1,-1,3,,3,MonsterAura,-25,-25,0,0,0,0,0,0,[],[],122,50,[],-1,[3],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3432,MonsterAuraSlowTotemDaemonUniqueMap1,39520,3312,1,-1,-1,-1,-1,3,,3,Daemon,0,0,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/UniqueHallowedGroundMapBossDaemonSlowingTotem,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3433,MonsterGrantsFrenzyChargesToAlliesOnDeath1,34382,294,1,754,-1,-1,-1,3,Vengeful,1,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[0],[1000],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3434,MonsterImplicitGrantsFrenzyChargesToAlliesOnDeath1,6116,294,1,754,-1,-1,-1,3,,3,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3435,DexMissionGrantsFrenzyChargesToAlliesOnDeath,56962,294,1,754,-1,-1,-1,3,,3,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3436,MonsterGainsFrenzyChargeAsKilled1,20984,295,1,756,-1,-1,-1,3,of Anger,2,MonsterGrantsCharges,100,100,0,0,0,0,0,0,[0],[1000],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3437,MonsterGainsFrenzyChargeAsKilledImplicit1,17127,295,1,756,-1,-1,-1,3,,3,MonsterGrantsCharges,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3438,MonsterGainsPowerChargeAsKilled1,45228,296,1,1320,-1,-1,-1,3,,3,MonsterGrantsCharges,100,100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3439,MonsterGainsEnduranceChargeOnHit1,56507,299,1,186,-1,-1,-1,3,of Endurance,2,MonsterGrantsCharges,50,50,0,0,0,0,0,0,"[29, 0]","[0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3440,MonsterGainsFrenzyChargeOnHit1,40273,297,1,187,-1,-1,-1,3,of Frenzy,2,MonsterGrantsCharges,50,50,0,0,0,0,0,0,"[30, 0]","[0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3441,WbLightningEliteGainsFrenzyChargeOnHit1,30970,297,1,187,-1,-1,-1,3,of Frenzy,2,MonsterGrantsCharges,25,25,0,0,0,0,0,0,"[30, 0]","[0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3442,MonsterGainsPowerChargeOnHit1,34673,298,1,188,-1,-1,-1,3,of Power,2,MonsterGrantsCharges,50,50,0,0,0,0,0,0,"[31, 0]","[0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3443,MonsterImplicitAuraSlow1,54055,292,4,178,-1,-1,-1,3,,3,MonsterAura,-25,-25,0,0,0,0,0,0,[],[],122,40,[],-1,[3],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3444,MonsterImplicitAuraSlow2,61421,292,4,178,-1,-1,-1,3,,3,MonsterAura,-60,-60,0,0,0,0,0,0,[],[],122,40,[],-1,[3],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3445,MonsterImplicitAuraCannotDie1,45123,291,4,399,-1,-1,-1,3,,3,MonsterAura,1,1,0,0,0,0,0,0,[],[],121,50,[],-1,[2],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3446,MonsterImplicitAuraCannotDie2,32370,291,4,399,-1,-1,-1,3,,3,MonsterAura,1,1,0,0,0,0,0,0,[],[],121,16,[],-1,[2],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3447,MonsterImplicitImmuneToCurses1,3125,289,16,753,-1,-1,-1,3,,3,MonsterImmuneToCurses,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3448,MonsterImplicitHexproof,9892,290,1,4699,-1,-1,-1,3,,3,MonsterImmuneToCurses,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3449,MonsterImplicitGainsPowerChargeOnHit1,30730,298,1,188,-1,-1,-1,3,,3,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3450,MonsterImplicitGainsFrenzyChargeOnHit1,33272,297,1,187,-1,-1,-1,3,,3,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3451,MonsterImplicitGainsEnduranceChargeOnHit1,37697,299,1,186,-1,-1,-1,3,,3,MonsterGrantsCharges,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3452,MonsterImplicitIncreasedCastSpeedPerPowerCharge,57692,300,1,218,-1,-1,-1,3,,3,MonsterCastSpeedPerPowerCharge,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3453,MonsterImplicitDamageReductionAura,41843,293,1,478,-1,-1,-1,3,,3,MonsterAura,-25,-25,0,0,0,0,0,0,[],[],123,40,[],-1,[2],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3454,IncreasedChillDurationUniqueBodyDex1,14234,301,1,200,-1,-1,-1,1,,3,IncreasedChillDuration,25,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3455,IncreasedChillDurationUniqueBodyStrInt3,26448,301,1,200,-1,-1,-1,1,,3,IncreasedChillDuration,150,150,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
3456,IncreasedChillDurationUniqueQuiver5,9539,301,13,200,-1,-1,-1,1,,3,IncreasedChillDuration,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
